year,code,station,state,section_title,waterbody,temp_min,temp_max,do_min,do_max,ph_min,ph_max,cond_min,cond_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_min,fecal_max,total_coli_min,total_coli_max
2016,2395,SUBARNAREKHA AT HATIA DAM,JHARKHAND,Subarnarekha&,SUBARNAREKHA,17,32,8.2,,8.5,7.3,7.9,,,2.1,3,0,0,150,230,930
2016,2397,SUBARNAREKHA AT GATALSUD DAM,JHARKHAND,Subarnarekha&,SUBARNAREKHA,15,30,8.1,,8.6,7.3,7.5,,,2.5,2.9,0,0,200,230,1200
2016,2396,JUMAR AT KANKE DAM,JHARKHAND,Subarnarekha&,JUMAR,17,32,5.9,,7.2,6.5,7.6,,,2.9,3.3,0,0,200,230,1200
2016,1312,"GODAVARI AT JAYAKWADI DAM, AURNAGABAD, MAHARASHTRA",MAHARASHTRA,Godavari,GODAVARI,20,24,6.1,,7.8,7.2,9,274,980,2,6,0,0.6,2,6,130
2016,2177,GODAVARI RIVER NEAR SOMESHWAR TEMPLE,MAHARASHTRA,Godavari,RIVER,20,34,5.4,,7,7.2,8.2,238,988,2,12,0,1.4,2,4,90
2016,2182,GODAVARI RIVER AT SAIKHEDA,MAHARASHTRA,Godavari,RIVER,20,35,5.1,,7.1,7.2,8.1,150,522,2,5.6,0,3.1,2,10,80
2016,2179,"GODAVARI RIVER AT HANUMAN GHAT, NASHIK CITY",MAHARASHTRA,Godavari,RIVER,20,32,4.7,,7.5,7.2,8.1,262,709,2,16,0,1.8,2,8.2,40
2016,2183,GODAVARI RIVER AT NANDUR- MADMESHWAR DAM.,MAHARASHTRA,Godavari,RIVER,20,34,5.8,,7.6,7.1,8.2,139,587,2.4,5,0,3.9,2,4,60
2016,2181,"GODAVARI RIVER AT KAPILA- GODAVARI CONFLUENCE POINT, TAPOVAN",MAHARASHTRA,Godavari,RIVER,20,34,4.2,,6.8,7.3,8.2,251,749,3,8,0,2,2,10,80
2016,2180,GODAVARI RIVER NEAR TAPOVAN.,MAHARASHTRA,Godavari,RIVER,20,34,5.2,,7,7.3,8.4,259,739,3,7,0,1.5,2,9.2,40
2016,1096,"GODAVARI AT PANCHAVATI AT RAMKUND, MAHARASHTRA",MAHARASHTRA,Godavari,GODAVARI,20,33,5.2,,7.1,7.1,8.2,149,1045,2,10,0,1.6,2,12,70
2016,1211,"GODAVARI AT NASIK D/S, MAHARASHTRA",MAHARASHTRA,Godavari,GODAVARI,20,33,4,,7,7.4,8,278,806,2.6,12,0,1.1,2,17,40
2016,1095,"GODAVARI AT U/S OF GANGAPUR DAM, NASIK, MAHARASHTRA",MAHARASHTRA,Godavari,GODAVARI,20,34,5.4,,7.1,7.1,7.9,147,841,2,8,0,2.7,2,9.3,40
2016,2160,"GODAVARI RIVER AT U/S OF AURANGABAD RESERVOIR, KAIGAON TOKKA NEAR KAIGAON BRIDGE",MAHARASHTRA,Godavari,AT,20,23,6.8,,7.4,7.6,8.7,299,1084,2,5,0.1,0.3,2,6,110
2016,2158,GODAVARI RIVER AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE AT JAYAKWADI,MAHARASHTRA,Godavari,AT,20,24,6.6,,7.6,7.7,8.8,301,1709,3,5,0,0.8,2,4,110
2016,2159,GODAVARI RIVER AT D/S OF PAITHAN AT PATHEGAON BRIDGE,MAHARASHTRA,Godavari,AT,20,23,6.7,,7.4,7.7,9,294,2404,2,6,0,0.4,2,6,110
2016,2161,"GODAVARI AT JALNA INTAKE WATER PUMP HOUSE, SHAHABAD",MAHARASHTRA,Godavari,GODAVARI,23,33,5.8,,7.2,7.5,8.4,141,1196,3,8,0,0.8,2,6,130
2016,1210,GODAVARI AT NANDED,MAHARASHTRA,Godavari,GODAVARI,20,28,6.2,,7.6,7.3,8.6,289,1186,2,7,0,1.5,2,6,110
2016,1209,GODAVARI AT RAHER,MAHARASHTRA,Godavari,GODAVARI,22,30,5.8,,7.5,7.6,8.5,282,1194,2,7,0,1.2,2,6,130
2016,2157,GODAVARI AT LATUR WATER INTAKE NEAR PUMP HOUSE AT DHAMEGAON,MAHARASHTRA,Godavari,GODAVARI,20,26,6.2,,7.8,7.9,8.3,309,446,3,7,0,0.6,2,6,130
2016,2360,"GODAVARI AT BASARA, ADILABAD",TELANGANA,Godavari,GODAVARI,20,26,6.1,,8.2,7.2,8.5,340,601,2,3,1.2,6.1,5,32,90
2016,2361,"GODAVARI AT MANCHERIAL, NEAR RLY BDG B/C OF RALLAVAGU",TELANGANA,Godavari,GODAVARI,22,27,4.5,,6,7,8.6,275,488,2,5,0,2.6,50,90,300
2016,2362,"GODAVARI D/S RAMAGUNDAM, NEAR FCI INTAKE WELL, KARIMNAGAR",TELANGANA,Godavari,GODAVARI,18,29,4,,5.9,7.6,8.7,288,589,3,7,0,3.5,90,120,395
2016,2366,"GODAVARI D/S KAMALPUR AT M/S RAYONS LTD. DISCHARGE POINT, WARANGAL",TELANGANA,Godavari,GODAVARI,19,27,5.2,,6.2,7.1,8.6,230,695,2,3,0,1,81,130,180
2016,2363,"GODAVARI AT GODAVARIKHANI, NEAR BATHING GHAT, KARIMNAGAR",TELANGANA,Godavari,GODAVARI,26,29,4.1,,5.8,7.1,8.8,410,788,4,6,0,6,110,158,620
2016,2364,"GODAVARI U/S RAMAGUNDAM, KARIMNAGAR",TELANGANA,Godavari,GODAVARI,25,27,4.3,,7.2,7.5,8.8,289,466,2.8,6,0,2.8,88,110,389
2016,2356,"GODAVARI, D/S OF RAMANUGUNDAM",TELANGANA,Godavari,,26,28,4.5,,5.8,7.5,8.7,357,656,3,21.4,0,3.7,78,150,352
2016,2365,"GODAVARI U/S KAMALPUR M/S AP RAYONS LTD. INTAKE WELL, WARANGAL",TELANGANA,Godavari,GODAVARI,18,26,5.5,,6.8,6.8,8.5,210,487,1,4,0,0.9,78,125,150
2016,2367,"GODAVARI U/S AT BHADRACHALAM BATHING GHAT, KHAMMAM",TELANGANA,Godavari,GODAVARI,18,27,4.9,,6.5,7.3,8.5,217,420,2,7,0,12,30,80,180
2016,2368,"GODAVARI D/S BHADRACHALAM BATHING GHAT, KHAMMAM",TELANGANA,Godavari,GODAVARI,18,28,4,,6.9,7.2,8.1,224,636,2,8,0,2.2,32,75,288
2016,2369,"GODAVARI AT BURGAMPAHAD, KHAMMAM",TELANGANA,Godavari,GODAVARI,17,27,3.7,,6.9,7.3,8.1,277,824,3,9,0,15,41,85,289
2016,3080,"KARAKAVAGU U/S OF AT PALONCHA, KHAMMAM",TELANGANA,Godavari,KARAKAVAGU,18,28,4.9,,6.6,7.1,8.5,200,615,2,3,0,16,10,46,30
2016,3081,"KARAKAVAGU D/S OF AT PALONCHA, KHAMMAM",TELANGANA,Godavari,KARAKAVAGU,18,26,4.6,,6.4,7.2,8.6,431,660,2,18,0,15,15,40,45
2016,1218,GODAVARI U/S RAJAHMUNDRY,ANDHRA PRADESH,Godavari,GODAVARI,25,28,5.6,,6.6,6.7,7.9,179,398,1.2,3.1,0.5,1.9,3,49,7
2016,2371,GODAVARI D/S RAJAMUNDRY OF NALLA CHANNEL,ANDHRA PRADESH,Godavari,GODAVARI,25,32,5.8,,6.4,5.7,7.5,217,363,1.5,3,0.6,2.5,9,28,28
2016,1219,GODAVARI D/S RAJAHMUNDRY,ANDHRA PRADESH,Godavari,GODAVARI,25,31,5.9,,7,5.9,7.6,217,302,1.2,2.8,0.3,1.8,9,23,93
2016,2370,GODAVARI U/S RAJAMUNDRY OF NALLA CHANNEL,ANDHRA PRADESH,Godavari,GODAVARI,24,31,5.2,,6.5,5.8,7.7,223,381,1,3.4,0.8,2.8,4,23,39
2016,1854,"INDRAVATI A/C DANTEWADA NELSONNAR, DANTEWADA",CHHATTISGARH,Godavari,,18,27,7.6,,7.8,7.6,,7.9,,,,1,1.6,0,0,
2016,1856,SHANKNI A/C DANKANI DANTEWADA,CHHATTISGARH,Godavari,,18,27,7.3,,7.9,7.5,,7.8,,,,1,2.4,0,0,
2016,2373,"SABARI AT KUNAVARAM, KHAMMAM",TELANGANA,Godavari,SABARI,19,30,5.4,,7,7.2,,8.1,82,203,,0,1,0,0.7,
2016,2374,MANJEERA AT GOWDICHARLA B/C WITH NAKKAVAGU,TELANGANA,Godavari,MANJEERA,26,29,5.2,,8.6,7.4,,8.3,522,1823,,2,26,1,59,
2016,2375,MANJEERA AT GOWDICHARLA A/C WITH NAKKAVAGU,TELANGANA,Godavari,MANJEERA,26,29,5.5,,8.3,7.4,,7.9,1120,2031,,2.6,10,1.8,11,
2016,1781,"MANJEERA NEAR GANAPATHI SUGARS , DIST MEDAK",TELANGANA,Godavari,MANJEERA,25,29,6.2,,8.6,7.5,,8.4,466,624,,2,3,1,6,
2016,1157,MANJERA AT RAIPALLU,TELANGANA,Godavari,MANJERA,26,29,6.5,,8,7.8,,8.5,283,356,,2.4,3,0.6,8,
2016,2657,"BINDUSARA AT BEED NEAR INTAKE WATER PUMP HOUSE AT DAM, PALIGAON, BEED",MAHARASHTRA,Godavari,BINDUSARA,25,32,6.9,,7.1,8.2,,8.4,333,549,,3,5,0.3,0.4,
2016,1215,MANER U/S WARANGAL,TELANGANA,Godavari,MANER,18,26,5.5,,6.2,7.1,,8.2,235,422,,2,6,0,8.3,
2016,1158,MANER AT SOMNAPALLI,TELANGANA,Godavari,MANER,26,26,5.5,,6,7.9,,8.7,340,520,,2,20,2,4,
2016,2719,"WARDHA D/S OF ERAI HADASTI, CHANDRAPUR",MAHARASHTRA,Godavari,WARDHA,18,41,6,,7,7,,8.7,212,1009,,5.4,9.2,0,10,
2016,2720,"WARDHA U/S OF ERAI RIVER HADASTI, CHANDRAPUR",MAHARASHTRA,Godavari,WARDHA,18,41,6.2,,7.8,7,,8.7,211,850,,3,6.4,0.1,11,
2016,2721,"WARDHA U/S OF ACC GHUGGUS. , CHANDRAPUR",MAHARASHTRA,Godavari,WARDHA,16,41,6,,7.8,6.6,,8.7,247,832,,4.4,6.8,0.2,10,
2016,2174,WARDHA D/S OF ACC GHUGGUS,MAHARASHTRA,Godavari,WARDHA,20,41,6,,7.7,6.8,,8.7,248,1264,,5.6,10,0,11,
2016,2156,WARDHA AT CONFLUENCE POINT OF PENGANGA & WARDHA AT JUAD,MAHARASHTRA,Godavari,WARDHA,18,40,5.6,,7.6,7,,8.6,245,944,,4,11,0,10,
2016,1212,WARDHA AT RAJURA BRIDGE,MAHARASHTRA,Godavari,WARDHA,20,41,4.5,,7.4,7.2,,8.8,311,1832,,3.4,12,1.8,12,
2016,1213,WAINGANGA AT BALAGHAT,MADHYA PRADESH,Godavari,WAINGANGA,19,24,7,,7.8,7.2,,8.8,346,1149,,1.6,2.6,0,2.3,
2016,1214,WAINGANGA AT CHINDWARA,MADHYA PRADESH,Godavari,WAINGANGA,15,30,6.9,,7.2,7.5,,8,628,916,,2.1,2.8,1.3,1.9,
2016,1910,WAINGANGA A/C WITH KANHAN,MAHARASHTRA,Godavari,,17,40,5.2,,7.4,6.7,,8,364,1345,,3.8,10,0.3,12,
2016,2173,WAINGANGA U/S OF ELLORA PAPER MILL.,MAHARASHTRA,Godavari,WAINGANGA,12,45,5.6,,8.5,6.8,,8.8,221,606,,2.5,6.4,0,3.6,
2016,2172,WAINGANGA D/S OF ELLORA PAPER MILL.,MAHARASHTRA,Godavari,WAINGANGA,12,45,4.6,,7,6.8,,8,234,668,,5,13,0,5.7,
2016,2175,"WAINGANGA U/S OF GAURAV PAPER MILLS, NEAR JACKWELL.",MAHARASHTRA,Godavari,WAINGANGA,20,41,6.1,,7.8,7,,8.7,252,1262,,3.6,6.6,0,11,
2016,2176,"WAINGANGA D/S OF GAURAV PAPER MILLS, NEAR JACKWELL.",MAHARASHTRA,Godavari,WAINGANGA,20,41,5.4,,7.3,7,,8.7,250,1150,,4.6,9.8,0,11,
2016,3330,"WAINGANGA AT CHHAPARA, NEAR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,Godavari,WAINGANGA,19,24,7,,7.7,7.4,,8.3,262,834,,1,3.2,0,1.8,
2016,3331,"WAINGANGA AT CHHAPARA, NEAR ROAD BRIDGE AFTER MIXI",MADHYA PRADESH,Godavari,WAINGANGA,19,24,6.3,,7.5,7.4,,8.4,282,910,,1.2,3.2,0,2.1,
2016,1908,KOLAR B/C TO KANHAN AT KAMPTEE,MAHARASHTRA,Godavari,KANHAN,25,41,5.6,,8.2,7,,8.1,274,792,,3,9,0.3,3.4,
2016,1909,KANHAN D/S OF NAGPUR,MAHARASHTRA,Godavari,KANHAN,19,42,4.8,,8.4,6.5,,8,244,1352,,4.9,9.8,0.5,6.5,
2016,2170,"KANHAN U/S OF M/S VIDHARBHA PAPER MILL, SINORA",MAHARASHTRA,Godavari,KANHAN,25,41,5.5,,8.1,7,,8,255,680,,3,9.8,0.4,5.7,
2016,2171,"KANHAN D/S OF M/S VIDHARBHA PAPER MILL, SINORA",MAHARASHTRA,Godavari,KANHAN,25,41,5.1,,8.1,6.7,,8,257,644,,3.4,16,0.3,6,
2016,3312,KANHAN AT CHINDWARA BEFORE MIXING BOREGAON GROWTH,MADHYA PRADESH,Godavari,KANHAN,16,30,6.9,,7.2,7.4,,8.2,400,840,,2.1,3.2,0,1.4,
2016,1913,PURNA AT DHUPESHWAR,MAHARASHTRA,Godavari,PURNA,23,39,5.5,,8.5,7,,8.2,239,1422,,3.2,7.8,0.1,8.6,
2016,1315,"NIRA AT PULGAON COTTON MILL, WARDHA",MAHARASHTRA,Godavari,NIRA,22,43,3.1,,7.6,6.9,,8.1,220,1325,,3.5,14,0,6,
2016,2372,"KINNERASANI A/C OF KTPS ASH POND EFFLUENTS, KHAMMAM",TELANGANA,Godavari,,16,26,4,,6.5,7.1,,8.6,274,498,,2,6,0,1.9,
2016,2673,"MANJRA D/S OF LATUR NEAR LATUR-NANDED BRIDGE, BHATKHEDA, LATUR",MAHARASHTRA,Godavari,MANJRA,19,22,6.9,,7.2,7.5,,8.3,309,972,,3,4,0,0.4,
2016,2660,"DARNA AT CHEHEDI PUMPING STATION, CHEHEDI, NASHIK",MAHARASHTRA,Godavari,DARNA,20,33,6.2,,7.1,7.1,,7.7,147,974,,2,5,0,0.1,
2016,2661,"DARNA AT ASWALI (DARNA DAM), LGATPURI, NASHIK",MAHARASHTRA,Godavari,DARNA,20,33,6.2,,7.5,7,,8,177,711,,2,5,0,0.1,
2016,2662,"DARNA AT MES SITE PUMPING STATION, BHAGUR, NASHIK",MAHARASHTRA,Godavari,DARNA,20,33,6.4,,7.5,7.2,,7.9,166,666,,2,6,0,0.2,
2016,2663,"DARNA AT BHAGUR PUMPING STATION NEAR PANDHURLI BRIDGE, BHAGUR, NASHIK",MAHARASHTRA,Godavari,DARNA,20,33,4.2,,7.1,7.3,,7.8,129,563,,2,6,0,1.2,
2016,2664,"DARNA AT SANSARI , NASHIK",MAHARASHTRA,Godavari,DARNA,20,36,5.4,,7.5,7.2,,8.1,286,508,,2,7,0,1.1,
2016,2697,"PENGANGA NEAR WATER SUPPLY SCHEME OF UMARKHED MC BELKHED, UMARKHED, YAVATMAL",MAHARASHTRA,Godavari,PENGANGA,19,41,6,,7.8,7,,8.8,249,946,,3,8.6,0.1,11,
2016,2698,"PENGANGA D/S OF ISAPUR DAM, ISAPUR, PUSAD, YAVATMAL",MAHARASHTRA,Godavari,PENGANGA,19,41,6,,7.7,7,,8.7,246,1045,,3,9,0,10,
2016,2699,"PENGANGA AT MEHKAR-BULDANA ROAD BRIDGE, MEHKAR, BULDANA",MAHARASHTRA,Godavari,PENGANGA,20,41,2.5,,6.9,7,,7.9,290,2438,,3,13,0,9.5,
2016,2722,"WENA U/S OF MOHATA MILLS, NEAR RAILWAY BRIDGE, HINGANGHAT",MAHARASHTRA,Godavari,WENA,19,42,5.7,,7.8,6.9,,8,239,1345,,3,8.2,0.1,6.3,
2016,2723,"WENA D/S OF MOHATA MILLS, NR RD BRG ON HINGANGHAT-WADNER ROAD",MAHARASHTRA,Godavari,WENA,20,44,4.3,,7,6.7,,8.2,280,1310,,5,14,0.5,6,
2016,1194,KRISHNA AT MAHABALESHWAR DHOM DAM NEAR KOINA DAM,MAHARASHTRA,Krishna,KRISHNA,20,29,4.1,7.2,7.1,8.4,72.2,146,2.1,5.8,0,1.8,2,20,10,
2016,1153,KRISHNA AT RAJAPUR WEIR,MAHARASHTRA,Krishna,KRISHNA,21,26,4.8,7.4,7.1,8,134,588,2,3.2,0.3,2.9,,,,
2016,1906,KRISHNA D/S ISLAMPUR,MAHARASHTRA,Krishna,KRISHNA,20,30,5.2,7.3,7.1,8,127,775,2,3,0.2,2.2,,,,
2016,1310,KRISHNA AT KURUNDWAD IN KOLHAPUR,MAHARASHTRA,Krishna,KRISHNA,21,26,4.2,7,6.8,8,147,719,2,3.4,0.1,2.7,,,,
2016,2187,KRISHNA AT KSHETRA MAHULI,MAHARASHTRA,Krishna,KRISHNA,21,26,2.6,7.2,7.5,8.4,194,707,2.1,14,0.2,3.2,12,250,50,
2016,2188,KRISHNA AT KRISHNA-VENNA SANGAM AT MAHULI,MAHARASHTRA,Krishna,KRISHNA,22,28,3.4,6.9,7.4,8.5,194,499,2.8,12,0.2,3.3,11,17,95,
2016,2190,KRISHNA AT WAI,MAHARASHTRA,Krishna,KRISHNA,23,29,3.7,6.9,7.1,8.2,129,468,2,10,0.2,2.3,11,35,70,
2016,1182,KRISHNA U/S OF UGARKHURD BARRAGE,KARNATAKA,Krishna,KRISHNA,23,30,6.5,8.4,7.2,8.1,66,1700,0.4,5.6,0.4,13,130,900,170,
2016,1889,KRISHNA - ANKALI BRIDGE ALONG CHIKKODI KAGWAD ROAD,KARNATAKA,Krishna,,23,29,5.9,9.2,7.1,8.1,0.2,1620,0.7,5.6,0.5,5.6,50,1100,170,
2016,1181,KRISHNA D/S OF NARAYANPURA DAM,KARNATAKA,Krishna,KRISHNA,24,41,4.8,9.9,7.5,8.4,380,950,0.5,3.3,0.4,3,16,900,31,
2016,1028,KRISHNA AT TINTINI BRIDGE,KARNATAKA,Krishna,KRISHNA,26,29,7,7.2,7.9,8.7,342,925,2,3,0,0.3,140,600,500,
2016,1170,KRISHNAD/S OF DEVASAGAR BDG.,KARNATAKA,Krishna,,27,32,6.8,8.4,7,8.6,418,1572,2,3.5,0,0.3,240,900,900,
2016,2781,KRISHNA D/S OF ALAMATTI DAM,KARNATAKA,Krishna,KRISHNA,24,41,5.1,9.9,7.5,8.4,440,1720,0.4,3,0.4,2.5,16,900,22,
2016,1784,"THANGADI , MAHABOOBNAGAR DIST",TELANGANA,Krishna,,18,28,4,6.6,7.3,8.3,304,804,2,4,0,0.8,9,25,58,
2016,1175,"KRISHNA A/C WITH TUNGABHADRA, SANGAMESHWARAM",ANDHRA PRADESH,Krishna,,22,25,4.9,6.6,7.8,8.2,391,901,1,3,0.9,1.6,10,100,400,
2016,1465,KRISHNA AT WADAPALLY A/C WITH MUSI (SHIFTED FROM 1220),TELANGANA,Krishna,KRISHNA,21,27,5.7,8.8,7.4,8.6,420,1821,1.8,4,1.2,30,2,175,30,
2016,1786,"VEDADRI , GUNTUR DIST",ANDHRA PRADESH,Krishna,,24,29,5.8,7.1,6.5,8.6,322,2260,0.5,0.8,0.2,3.7,,,400,
2016,1787,"AMARAVATI , GUNTUR DIST",ANDHRA PRADESH,Krishna,,18,22,5.8,7.1,6.2,8.3,361,720,0.5,1,0,1.7,4,4,400,
2016,1782,"HAMSALA DEEVI , GUNTUR DIST",ANDHRA PRADESH,Krishna,,22,28,4.2,5.9,7.1,7.9,9730,34700,0.5,1.8,0.2,3.2,,,800,
2016,3083,"KRISHNA D/S OF SRISHAILAM, KURNOOL",ANDHRA PRADESH,Krishna,KRISHNA,24,29,5.1,6.5,7.7,8.2,393,936,1,3.2,1.1,1.7,10,100,400,
2016,1311,PANCHAGANGA AT ICHALKARANJI,MAHARASHTRA,Krishna,PANCHAGANGA,20,26,4,7.1,7.2,7.9,150,406,2,5.8,0.1,5,,,,
2016,2163,PANCHAGANGA AT SHIROL NEAR SHIROL INTAKE WELL.,MAHARASHTRA,Krishna,PANCHAGANGA,21,26,4.8,7.2,6.8,8,144,784,2,5.2,0.1,3,,,,
2016,1904,PANCHAGANGA U/S OF KOLHAPUR TOWN,MAHARASHTRA,Krishna,PANCHAGANGA,18,26,4.5,7,6.9,8.1,106,485,2,3.2,0.1,2.8,,,,
2016,1905,PANCHAGANGA D/S OF KOLHAPUR TOWN,MAHARASHTRA,Krishna,PANCHAGANGA,19,26,4.7,6.9,6.8,8.1,126,398,2,5.2,0.1,3,,,,
2016,1189,BHIMA U/S VITHALWADI PUNE,MAHARASHTRA,Krishna,BHIMA,23,29,2.7,6.3,6.9,8.1,246,626,2.9,30,0.2,2.7,25,1600,275,1800
2016,2655,"BHIMA AT KOREGAON NEAR KOREGAON BRIDGE, SHIRUR, PUNE",MAHARASHTRA,Krishna,BHIMA,21,37,2.9,7.1,7.2,8.5,175,733,3.1,9.2,0.2,4.5,2.0,20,6,400
2016,2656,"BHIMA -BACKWATER OF UJANI DAM NEAR RAW WATER PUMP HOUSE, KUMBARGAON, INDAPUR, PUNE",MAHARASHTRA,Krishna,DAM,23,30,2.9,6.2,7.2,8.4,182,1497,3.2,8.6,0,6.4,2,2,9,50
2016,1190,"BHIMA D/S, OF BUNDGARDEN PUNE",MAHARASHTRA,Krishna,BHIMA,25,30,0.8,6,6.8,8.1,173,743,3.6,44,0,3.2,14,1800,175,1800
2016,1191,BHIMA AT PARGAON (A/CWITH MULE MARTHA),MAHARASHTRA,Krishna,BHIMA,21,30,2.2,6.3,7.1,8.3,179,1890,2.8,18,0,7.9,35,80,225,500
2016,1192,BHIMA A/C WITH DAUNT,MAHARASHTRA,Krishna,,22,30,1.3,6.4,7.1,8.8,143,1875,4.1,22,0,6.7,40,45,500,550
2016,1188,"BHIMA AT NARSINGHPUR, (D/S OF A/C WITH NIRA)",MAHARASHTRA,Krishna,BHIMA,22,30,5.1,6.1,7.7,8.7,563,1700,3,8,0.2,2,11,70,35,550
2016,1183,BHIMA D/S OF ROAD BRIDGE AT GANGAPUR VILLAGE,KARNATAKA,Krishna,BHIMA,28,29,5.9,6.9,8.3,8.6,381,715,2.8,3.3,0,0,34,300,130,350
2016,1184,BHIMA D/S FEROZABAD VILLAGE,KARNATAKA,Krishna,BHIMA,28,29,6,6.9,7.9,8.5,417,738,3.8,4.6,0,0,33,200,40,200
2016,1888,BHIMA AT CONFLUENCE OF JEWARGI TOWN SEWAGE DISPOSAL POINT,KARNATAKA,Krishna,BHIMA,29,29,5.9,6.8,7.9,8.6,419,729,2.4,4.4,0,0,80,900,170,1600
2016,1167,BHIMA D/S OF BDG. NEAR YADGIR,KARNATAKA,Krishna,BHIMA,27,33,6.5,7.8,7.8,8.4,268,1817,2,3,0,0.3,240,1500,900,8000
2016,1185,GHATPRABHA D/S OF MUDHOL RD. CROSS BDG,KARNATAKA,Krishna,GHATPRABHA,23,,36,5.2,,7.9,7.5,8.3,280,1300,0.6,35,0.3,3.6,240,1400
2016,1163,GHATPRABHA AT W.A. POINT TO GOKAK TOWN,KARNATAKA,Krishna,GHATPRABHA,24,,29,4.4,,9,6.8,7.6,250,1420,0.2,260,0.5,2,170,900
2016,1187,MALPRABHA D/S OF KHANAPUR VILLAGE,KARNATAKA,Krishna,MALPRABHA,22,,31,6.4,,8.9,7.1,8.1,130,600,0.3,17,0.2,1.1,30,1000
2016,1164,"MALPRABHA AT WATER ABSTR. PT. TO HUBLI, DHARWAR",KARNATAKA,Krishna,MALPRABHA,26,,36,6.7,,10.7,7.4,8.5,200,580,0.2,2.9,0,2,80,1700
2016,1186,MALPRABHA D/S OF AIHOLE TOWN,KARNATAKA,Krishna,MALPRABHA,23,,33,5.9,,8.9,7.4,8.1,400,1300,1.1,7.9,0,2.8,140,900
2016,2764,MALPRABHA AT BADAMI BRIDGE,KARNATAKA,Krishna,MALPRABHA,24,,30,6.3,,8.9,7.3,7.9,370,1800,0.8,7.3,0.1,2.4,500,900
2016,1029,TUNGHABHADRA AT HARALAHALLI BRIDGE,KARNATAKA,Krishna,TUNGHABHADRA,6.3,,31,6.3,,8.2,7.4,8,128,580,2.3,5,0.1,0.5,100,1300
2016,1785,"MANTHRALAYAM , KURNOOL DIST",ANDHRA PRADESH,Krishna,,23,,28,5.6,,6.4,7.8,8.3,562,1369,1.2,3,1.1,1.9,20,100
2016,1174,"TUNGHABHADRA U/S KURNOOL, BAVAPURAM",ANDHRA PRADESH,Krishna,TUNGHABHADRA,23,,28,5.4,,6.2,7.8,8.2,569,1583,1.3,3.2,1.1,1.7,16,100
2016,2766,TUNGABHADRA AT NEW BRIDGE,KARNATAKA,Krishna,TUNGABHADRA,24,,31,6.2,,8.4,7.2,7.8,143,490,2,2.7,0.1,0.3,80,900
2016,2767,TUNGABHADRA U/S OF HPF,KARNATAKA,Krishna,TUNGABHADRA,24,,31,6.1,,8.3,7.2,7.9,132,430,2,3,0.1,0.3,80,1300
2016,2768,TUNGABHADRA D/S OF HPF,KARNATAKA,Krishna,TUNGABHADRA,25,,33,4.6,,7.5,6.8,8,248,1670,4,19,0.3,1.1,900,1700
2016,2769,TUNGABHADRA AT JACKWELL POINT,KARNATAKA,Krishna,TUNGABHADRA,25,,33,4.8,,7,7.1,7.9,182,760,2.8,9,0.2,0.8,540,2800
2016,2770,TUNGABHADRA AT HARIHAR WATER SUPPLY INTAKE,KARNATAKA,Krishna,TUNGABHADRA,25,,32,5.5,,8.9,7.1,8.2,150,850,3,8,0.3,0.7,800,10000
2016,1168,TUNGHA D/S OF SHIMOGA TOWN,KARNATAKA,Krishna,TUNGHA,24,,33,6.1,,7.4,7.1,8.2,130,430,3,4.3,0.1,0.4,1300,90000
2016,1895,KAGINA D/S OF SEWAGE DISPOSAL POINT,KARNATAKA,Krishna,KAGINA,25,,29,5.9,,7,7.8,8.4,336,600,1.7,4.6,0,0,8,900
2016,1896,CONFLUENCE POINT OF TUNGA AND BHADRA AT KUDLI,KARNATAKA,Krishna,BHADRA,23,,32,6.2,,8,7.3,8.2,167,262,2.2,4,0.1,0.3,700,3000
2016,1091,BHADRA D/S MALLESWARAM OF KIOCL,KARNATAKA,Krishna,BHADRA,17,,29,5.2,,6.11,7,8.2,140,720,1,2,0,0.6,220,630
2016,1387,BHADRA D/S OF BHADRAVATHI,KARNATAKA,Krishna,BHADRA,24,,33,4.9,,7.6,7,7.8,148,315,2.7,7.8,0.1,0.3,800,6000
2016,1169,"BHADRA D/S OF KIOCL ROAD BRIDGE, NEAR HOLEHUNNUR",KARNATAKA,Krishna,BHADRA,22,,35,5.2,,8,6.7,8.2,162,310,2.5,5.5,0.1,0.3,700,5500
2016,2765,"BHADRA U/S OF MPM,",KARNATAKA,Krishna,BHADRA,24,,30,6,,7.9,7,8.2,118,280,2,3,0,0.3,110,300
2016,2771,BHADRA U/S OF KIOCL,KARNATAKA,Krishna,BHADRA,16,,28,5.3,,6.2,7,8.1,120,570,1,2,0,0.3,140,460
2016,1172,MUSI U/S HYDERABAD,TELANGANA,Krishna,MUSI,24,,29,3.5,,5.6,7.4,8.3,344,622,2,4,0,4.1,22,135
2016,1173,MUSI D/S HYDERABAD,TELANGANA,Krishna,MUSI,24,,29,1,,4.2,7,7.9,1056,1602,6.2,34,0,4,95,125
2016,2339,"MUSI AT NAGOLE, RANGAREDDY",TELANGANA,Krishna,MUSI,24,,29,1,,2,7.1,7.9,1068,1566,6.2,54,0,4.1,45,235
2016,3082,"MUSI RESERVOIR AT KASANIGUDA, NALGONDA",TELANGANA,Krishna,RESERVOIR,21,,27,3.5,,8,7.2,9.3,185,2535,2,4,0.9,35,10,40
